代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时间戳
sz001209,洪兴股份,0.0,0.0,0.0,21.82,21.82,21.8,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001210,金房能源,0.0,0.0,0.0,21.16,21.16,21.23,0.0,0.0,0.0,0.0,0.0,09:23:36
sz001211,双枪科技,0.0,0.0,0.0,40.5,40.5,40.5,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001212,中旗新材,0.0,0.0,0.0,55.0,55.0,54.5,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001213,中铁特货,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001215,千味央厨,0.0,0.0,0.0,41.64,41.64,42.6,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001216,华瓷股份,0.0,0.0,0.0,17.44,17.44,17.72,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001217,华尔泰,0.0,0.0,0.0,12.11,12.11,12.12,0.0,0.0,0.0,0.0,0.0,09:23:18
sz001218,丽臣实业,0.0,0.0,0.0,27.63,27.63,25.12,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001219,青岛食品,0.0,0.0,0.0,15.46,15.46,15.45,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001220,世盟股份,0.0,0.0,0.0,39.9,39.9,39.65,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001221,悍高集团,0.0,0.0,0.0,55.5,55.5,55.5,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001222,源飞宠物,0.0,0.0,0.0,18.78,18.78,18.78,0.0,0.0,0.0,0.0,0.0,09:23:00
sz001223,欧克科技,0.0,0.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001225,和泰机电,0.0,0.0,0.0,49.02,49.02,50.02,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001226,拓山重工,0.0,0.0,0.0,47.66,47.66,47.14,0.0,0.0,0.0,0.0,0.0,09:23:18
sz001227,兰州银行,0.0,0.0,0.0,2.24,2.24,2.25,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001228,永泰运,0.0,0.0,0.0,31.5,31.5,31.21,0.0,0.0,0.0,0.0,0.0,09:22:51
sz001229,魅视科技,0.0,0.0,0.0,37.0,37.0,36.98,0.0,0.0,0.0,0.0,0.0,09:23:27
sz001230,劲旅环境,0.0,0.0,0.0,27.01,27.01,26.98,0.0,0.0,0.0,0.0,0.0,09:23:00
sz001231,农心科技,0.0,0.0,0.0,25.42,25.42,25.32,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001233,海安集团,0.0,0.0,0.0,59.2,59.2,59.51,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001234,泰慕士,0.0,0.0,0.0,30.27,30.27,30.15,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001236,弘业期货,0.0,0.0,0.0,9.2,9.2,9.36,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001238,浙江正特,0.0,0.0,0.0,0.0,0.0,48.75,0.0,0.0,0.0,0.0,0.0,09:23:03
sz001239,永达股份,0.0,0.0,0.0,15.21,15.21,15.22,0.0,0.0,0.0,0.0,0.0,09:23:51
sz001255,博菲电气,0.0,0.0,0.0,34.24,34.24,34.22,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001256,炜冈科技,0.0,0.0,0.0,25.06,25.06,24.96,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001257,盛龙股份,0.0,0.0,0.0,22.54,22.54,22.69,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001258,立新能源,0.0,0.0,0.0,9.26,9.26,9.16,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001259,利仁科技,0.0,0.0,0.0,34.0,34.0,34.04,0.0,0.0,0.0,0.0,0.0,09:23:27
sz001260,坤泰股份,0.0,0.0,0.0,21.81,21.81,22.06,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001266,宏英智能,0.0,0.0,0.0,43.47,43.47,39.52,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001267,汇绿生态,0.0,0.0,0.0,55.0,55.0,53.92,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001268,联合精密,0.0,0.0,0.0,34.92,34.92,34.92,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001269,欧晶科技,0.0,0.0,0.0,21.15,21.15,21.4,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001270,*ST铖昌,0.0,0.0,0.0,133.67,133.67,133.67,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001277,速达股份,0.0,0.0,0.0,35.96,35.96,35.97,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001278,一彬科技,0.0,0.0,0.0,22.11,22.11,22.67,0.0,0.0,0.0,0.0,0.0,09:23:36
sz001279,强邦新材,0.0,0.0,0.0,30.21,30.21,30.21,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001280,中国铀业,0.0,0.0,0.0,83.0,83.0,83.84,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001282,三联锻造,0.0,0.0,0.0,20.39,20.39,20.39,0.0,0.0,0.0,0.0,0.0,09:23:36
sz001283,豪鹏科技,0.0,0.0,0.0,73.8,73.8,73.58,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001285,瑞立科密,0.0,0.0,0.0,52.02,52.02,52.31,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001286,陕西能源,0.0,0.0,0.0,11.73,11.73,11.83,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001287,中电港,0.0,0.0,0.0,25.68,25.68,25.62,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001288,运机集团,0.0,0.0,0.0,27.7,27.7,27.64,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001289,龙源电力,0.0,0.0,0.0,16.15,16.15,16.18,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001296,长江材料,0.0,0.0,0.0,22.68,22.68,22.89,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001298,好上好,0.0,0.0,0.0,22.5,22.5,22.85,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001299,美能能源,0.0,0.0,0.0,11.41,11.41,11.39,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001300,三柏硕,0.0,0.0,0.0,17.45,17.45,17.45,0.0,0.0,0.0,0.0,0.0,09:23:48
sz001301,尚太科技,0.0,0.0,0.0,84.0,84.0,84.32,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001306,夏厦精密,0.0,0.0,0.0,68.1,68.1,69.03,0.0,0.0,0.0,0.0,0.0,09:23:27
sz001308,康冠科技,0.0,0.0,0.0,20.09,20.09,20.03,0.0,0.0,0.0,0.0,0.0,09:22:51
sz001309,德明利,0.0,0.0,0.0,538.0,538.0,522.93,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001311,多利科技,0.0,0.0,0.0,29.51,29.51,29.56,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001312,福恩股份,0.0,0.0,0.0,23.89,23.89,23.75,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001313,粤海饲料,0.0,0.0,0.0,8.57,8.57,8.55,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001314,亿道信息,0.0,0.0,0.0,50.63,50.63,50.1,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001316,润贝航科,0.0,0.0,0.0,50.0,50.0,47.18,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001317,三羊马,0.0,0.0,0.0,52.7,52.7,52.7,0.0,0.0,0.0,0.0,0.0,09:23:27
sz001318,阳光乳业,0.0,0.0,0.0,13.29,13.29,13.29,0.0,0.0,0.0,0.0,0.0,09:23:36
sz001319,铭科精技,0.0,0.0,0.0,23.68,23.68,23.68,0.0,0.0,0.0,0.0,0.0,09:23:18
sz001322,箭牌家居,0.0,0.0,0.0,7.21,7.21,7.21,0.0,0.0,0.0,0.0,0.0,09:23:18
sz001323,慕思股份,0.0,0.0,0.0,24.21,24.21,24.17,0.0,0.0,0.0,0.0,0.0,09:23:21
sz001324,长青科技,0.0,0.0,0.0,20.61,20.61,20.59,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001325,元创股份,0.0,0.0,0.0,54.92,54.92,54.94,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001326,联域股份,0.0,0.0,0.0,56.56,56.56,56.46,0.0,0.0,0.0,0.0,0.0,09:23:27
sz001328,登康口腔,0.0,0.0,0.0,32.61,32.61,32.82,0.0,0.0,0.0,0.0,0.0,09:23:09
sz001330,博纳影业,0.0,0.0,0.0,7.85,7.85,8.05,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001331,胜通能源,0.0,0.0,0.0,45.11,45.11,45.11,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001332,锡装股份,0.0,0.0,0.0,63.0,63.0,63.97,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001333,光华股份,0.0,0.0,0.0,23.6,23.6,23.88,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001335,信凯科技,0.0,0.0,0.0,47.79,47.79,47.77,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001336,楚环科技,0.0,0.0,0.0,26.19,26.19,29.07,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001337,四川黄金,0.0,0.0,0.0,50.32,50.32,51.03,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001338,永顺泰,0.0,0.0,0.0,12.76,12.76,12.73,0.0,0.0,0.0,0.0,0.0,09:23:36
sz001339,智微智能,0.0,0.0,0.0,87.0,87.0,89.82,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001356,富岭股份,0.0,0.0,0.0,10.95,10.95,10.95,0.0,0.0,0.0,0.0,0.0,09:22:33
sz001358,兴欣新材,0.0,0.0,0.0,29.1,29.1,28.95,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001359,平安电工,0.0,0.0,0.0,83.92,83.92,83.5,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001360,南矿集团,0.0,0.0,0.0,21.0,21.0,21.3,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001366,播恩集团,0.0,0.0,0.0,15.06,15.06,15.32,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001367,海森药业,0.0,0.0,0.0,23.69,23.69,23.71,0.0,0.0,0.0,0.0,0.0,09:23:39
sz001368,通达创智,0.0,0.0,0.0,30.59,30.59,30.57,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001369,双欣材料,0.0,0.0,0.0,15.34,15.34,15.38,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001373,翔腾新材,0.0,0.0,0.0,37.76,37.76,36.83,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001376,百通能源,0.0,0.0,0.0,15.26,15.26,15.25,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001378,德冠新材,0.0,0.0,0.0,26.22,26.22,26.19,0.0,0.0,0.0,0.0,0.0,09:23:18
sz001379,腾达科技,0.0,0.0,0.0,21.8,21.8,21.61,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001380,华纬科技,0.0,0.0,0.0,19.0,19.0,19.29,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001382,新亚电缆,0.0,0.0,0.0,20.43,20.43,20.22,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001386,马可波罗,0.0,0.0,0.0,18.65,18.65,18.72,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001387,雪祺电气,0.0,0.0,0.0,13.92,13.92,13.99,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001388,信通电子,0.0,0.0,0.0,37.56,37.56,37.37,0.0,0.0,0.0,0.0,0.0,09:23:51
sz001389,广合科技,0.0,0.0,0.0,166.65,166.65,164.0,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001390,古麒绒材,0.0,0.0,0.0,21.16,21.16,21.36,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001391,国货航,0.0,0.0,0.0,5.18,5.18,5.19,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001395,亚联机械,0.0,0.0,0.0,39.98,39.98,39.86,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001396,誉帆科技,0.0,0.0,0.0,48.01,48.01,47.71,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001400,江顺科技,0.0,0.0,0.0,202.0,202.0,206.0,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001696,宗申动力,0.0,0.0,0.0,17.34,17.34,17.35,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001872,招商港口,0.0,0.0,0.0,21.75,21.75,21.76,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001896,豫能控股,0.0,0.0,0.0,15.7,15.7,16.93,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001914,招商积余,0.0,0.0,0.0,10.35,10.35,10.38,0.0,0.0,0.0,0.0,0.0,09:23:18
sz001965,招商公路,0.0,0.0,0.0,9.31,9.31,9.31,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001979,招商蛇口,0.0,0.0,0.0,8.88,8.88,8.83,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002001,新 和 成,0.0,0.0,0.0,35.41,35.41,34.96,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002003,伟星股份,0.0,0.0,0.0,10.15,10.15,10.15,0.0,0.0,0.0,0.0,0.0,09:23:27
sz002004,华邦健康,0.0,0.0,0.0,5.0,5.0,4.98,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002005,ST德豪,0.0,0.0,0.0,2.91,2.91,2.92,0.0,0.0,0.0,0.0,0.0,09:22:42
sz002006,精工科技,0.0,0.0,0.0,17.51,17.51,17.38,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002007,华兰生物,0.0,0.0,0.0,14.53,14.53,14.54,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002008,大族激光,0.0,0.0,0.0,101.0,101.0,103.34,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002009,天奇股份,0.0,0.0,0.0,23.35,23.35,23.18,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002010,传化智联,0.0,0.0,0.0,5.82,5.82,5.76,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002011,盾安环境,0.0,0.0,0.0,11.8,11.8,11.86,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002012,凯恩股份,0.0,0.0,0.0,6.76,6.76,6.75,0.0,0.0,0.0,0.0,0.0,09:23:18
sz002014,永新股份,0.0,0.0,0.0,11.29,11.29,11.28,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002015,协鑫能科,0.0,0.0,0.0,18.5,18.5,18.69,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002016,世荣兆业,0.0,0.0,0.0,5.31,5.31,5.29,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002017,东信和平,0.0,0.0,0.0,18.82,18.82,18.83,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002019,亿帆医药,0.0,0.0,0.0,11.23,11.23,11.24,0.0,0.0,0.0,0.0,0.0,09:23:27
sz002020,京新药业,0.0,0.0,0.0,14.91,14.91,14.94,0.0,0.0,0.0,0.0,0.0,09:23:27
sz002021,中捷资源,0.0,0.0,0.0,3.05,3.05,3.0,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002022,科华生物,0.0,0.0,0.0,6.0,6.0,5.93,0.0,0.0,0.0,0.0,0.0,09:23:27
sz002023,海特高新,0.0,0.0,0.0,12.18,12.18,12.21,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002024,ST易购,0.0,0.0,0.0,1.32,1.32,1.32,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002025,航天电器,0.0,0.0,0.0,68.4,68.4,67.67,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002026,山东威达,0.0,0.0,0.0,12.82,12.82,12.94,0.0,0.0,0.0,0.0,0.0,09:23:18
sz002027,分众传媒,0.0,0.0,0.0,6.37,6.37,6.42,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002028,思源电气,0.0,0.0,0.0,196.9,196.9,196.86,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002029,七 匹 狼,0.0,0.0,0.0,11.2,11.2,11.23,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002030,达安基因,0.0,0.0,0.0,5.76,5.76,5.79,0.0,0.0,0.0,0.0,0.0,09:23:36
sz002031,巨轮智能,0.0,0.0,0.0,5.5,5.5,5.64,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002032,苏 泊 尔,0.0,0.0,0.0,47.88,47.88,47.59,0.0,0.0,0.0,0.0,0.0,09:23:27
sz002033,丽江股份,0.0,0.0,0.0,9.63,9.63,9.73,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002034,旺能环境,0.0,0.0,0.0,17.72,17.72,17.69,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002035,华帝股份,0.0,0.0,0.0,5.96,5.96,5.94,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002036,联创电子,0.0,0.0,0.0,7.9,7.9,7.9,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002037,保利联合,0.0,0.0,0.0,8.84,8.84,8.66,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002038,双鹭药业,0.0,0.0,0.0,6.65,6.65,6.75,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002039,黔源电力,0.0,0.0,0.0,20.38,20.38,20.57,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002040,南 京 港,0.0,0.0,0.0,9.98,9.98,9.98,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002041,登海种业,0.0,0.0,0.0,10.12,10.12,10.1,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002042,华孚时尚,0.0,0.0,0.0,4.9,4.9,4.97,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002043,兔 宝 宝,0.0,0.0,0.0,14.63,14.63,14.88,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002044,美年健康,0.0,0.0,0.0,5.38,5.38,5.26,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002045,国光电器,0.0,0.0,0.0,11.22,11.22,11.4,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002046,国机精工,0.0,0.0,0.0,50.39,50.39,50.14,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002047,*ST宝鹰,0.0,0.0,0.0,5.33,5.33,5.36,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002048,宁波华翔,0.0,0.0,0.0,26.4,26.4,26.49,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002049,紫光国微,0.0,0.0,0.0,75.88,75.88,75.88,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002050,三花智控,0.0,0.0,0.0,44.79,44.79,44.82,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002051,中工国际,0.0,0.0,0.0,10.05,10.05,10.11,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002052,同洲电子,0.0,0.0,0.0,8.55,8.55,9.5,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002053,云南能投,0.0,0.0,0.0,11.62,11.62,11.67,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002054,德美化工,0.0,0.0,0.0,8.39,8.39,8.15,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002055,ST得润,0.0,0.0,0.0,5.99,5.99,5.97,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002056,横店东磁,0.0,0.0,0.0,19.0,19.0,19.16,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002057,中钢天源,0.0,0.0,0.0,9.57,9.57,9.69,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002058,*ST威尔,0.0,0.0,0.0,25.32,25.32,25.96,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002059,云南旅游,0.0,0.0,0.0,4.96,4.96,4.95,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002060,广东建工,0.0,0.0,0.0,3.84,3.84,3.87,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002061,浙江交科,0.0,0.0,0.0,3.88,3.88,3.89,0.0,0.0,0.0,0.0,0.0,09:23:36
sz002062,宏润建设,0.0,0.0,0.0,8.81,8.81,8.95,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002063,远光软件,0.0,0.0,0.0,6.35,6.35,6.37,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002064,华峰化学,0.0,0.0,0.0,11.61,11.61,11.61,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002065,东华软件,0.0,0.0,0.0,8.25,8.25,8.23,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002066,瑞泰科技,0.0,0.0,0.0,22.76,22.76,22.7,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002067,景兴纸业,0.0,0.0,0.0,4.83,4.83,4.91,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002068,黑猫股份,0.0,0.0,0.0,8.89,8.89,8.96,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002069,獐子岛,0.0,0.0,0.0,3.87,3.87,3.9,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002072,凯瑞德,0.0,0.0,0.0,7.45,7.45,7.42,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002073,软控股份,0.0,0.0,0.0,6.92,6.92,7.11,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002074,国轩高科,0.0,0.0,0.0,37.5,37.5,37.75,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002075,沙钢股份,0.0,0.0,0.0,4.47,4.47,4.47,0.0,0.0,0.0,0.0,0.0,09:23:09
sz002076,*ST星光,0.0,0.0,0.0,2.24,2.24,2.29,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002077,大港股份,0.0,0.0,0.0,16.0,16.0,16.02,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002078,太阳纸业,0.0,0.0,0.0,15.0,15.0,15.11,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002079,苏州固锝,0.0,0.0,0.0,12.3,12.3,11.69,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002080,中材科技,0.0,0.0,0.0,57.0,57.0,56.9,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002081,金 螳 螂,0.0,0.0,0.0,5.5,5.5,5.36,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002082,万邦德,0.0,0.0,0.0,0.0,0.0,28.49,0.0,0.0,0.0,0.0,0.0,09:23:57
sz002083,孚日股份,0.0,0.0,0.0,11.25,11.25,11.47,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002084,海鸥住工,0.0,0.0,0.0,3.87,3.87,3.86,0.0,0.0,0.0,0.0,0.0,09:23:00
sz002085,万丰奥威,0.0,0.0,0.0,13.81,13.81,13.7,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002086,东方海洋,0.0,0.0,0.0,2.01,2.01,2.03,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002088,鲁阳节能,0.0,0.0,0.0,10.16,10.16,10.16,0.0,0.0,0.0,0.0,0.0,09:23:09
sz002090,金智科技,0.0,0.0,0.0,11.01,11.01,11.13,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002091,江苏国泰,0.0,0.0,0.0,9.65,9.65,9.87,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002092,中泰化学,0.0,0.0,0.0,6.91,6.91,6.93,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002093,国脉科技,0.0,0.0,0.0,8.41,8.41,8.41,0.0,0.0,0.0,0.0,0.0,09:23:27
sz002094,青岛金王,0.0,0.0,0.0,5.96,5.96,5.94,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002095,生 意 宝,0.0,0.0,0.0,16.03,16.03,16.03,0.0,0.0,0.0,0.0,0.0,09:23:18
sz002096,易普力,0.0,0.0,0.0,11.4,11.4,11.61,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002097,山河智能,0.0,0.0,0.0,9.95,9.95,10.0,0.0,0.0,0.0,0.0,0.0,09:23:36
sz002098,浔兴股份,0.0,0.0,0.0,8.61,8.61,8.57,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002099,海翔药业,0.0,0.0,0.0,6.47,6.47,6.58,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002100,天康生物,0.0,0.0,0.0,7.73,7.73,7.84,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002101,广东鸿图,0.0,0.0,0.0,9.97,9.97,9.98,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002102,ST能特,0.0,0.0,0.0,2.65,2.65,2.79,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002103,广博股份,0.0,0.0,0.0,8.02,8.02,8.09,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002104,恒宝股份,0.0,0.0,0.0,14.22,14.22,14.21,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002105,信隆健康,0.0,0.0,0.0,6.66,6.66,6.68,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002106,莱宝高科,0.0,0.0,0.0,10.55,10.55,10.64,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002107,沃华医药,0.0,0.0,0.0,7.68,7.68,7.54,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002108,沧州明珠,0.0,0.0,0.0,5.8,5.8,5.8,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002109,兴化股份,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,09:23:30
sz002110,三钢闽光,0.0,0.0,0.0,3.5,3.5,3.49,0.0,0.0,0.0,0.0,0.0,09:23:27
sz002111,威海广泰,0.0,0.0,0.0,10.98,10.98,10.54,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002112,三变科技,0.0,0.0,0.0,20.38,20.38,20.38,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002114,罗平锌电,0.0,0.0,0.0,9.18,9.18,9.16,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002115,三维通信,0.0,0.0,0.0,14.36,14.36,14.68,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002116,中国海诚,0.0,0.0,0.0,9.78,9.78,9.78,0.0,0.0,0.0,0.0,0.0,09:23:18
sz002117,东港股份,0.0,0.0,0.0,10.1,10.1,10.08,0.0,0.0,0.0,0.0,0.0,09:23:15
sz002119,康强电子,0.0,0.0,0.0,20.88,20.88,20.8,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002120,韵达股份,0.0,0.0,0.0,7.86,7.86,7.87,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002121,科陆电子,0.0,0.0,0.0,7.03,7.03,7.05,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002122,ST汇洲,0.0,0.0,0.0,2.98,2.98,2.99,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002123,梦网科技,0.0,0.0,0.0,9.67,9.67,9.48,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002124,天邦食品,0.0,0.0,0.0,2.6,2.6,2.65,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002125,湘潭电化,0.0,0.0,0.0,15.02,15.02,15.02,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002126,银轮股份,0.0,0.0,0.0,46.73,46.73,46.73,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002127,南极电商,0.0,0.0,0.0,3.02,3.02,3.03,0.0,0.0,0.0,0.0,0.0,09:23:54
sz002128,电投能源,0.0,0.0,0.0,32.66,32.66,32.79,0.0,0.0,0.0,0.0,0.0,09:23:45
sz002129,TCL中环,0.0,0.0,0.0,8.55,8.55,8.62,0.0,0.0,0.0,0.0,0.0,09:23:54
